Settings,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns
,Time,Time,Time,Time,Nodes,Nodes,Nodes,Nodes,PInt,PInt,PInt,PInt,Status,Status,Status,Status,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,NodesQ,NodesQ,NodesQ,NodesQ,TimeQ+10,TimeQ+10,TimeQ+10,TimeQ+10,PIntQ+1000,PIntQ+1000,PIntQ+1000,PIntQ+1000
neos-1171692,28.35,24.09,57.39,20.84,551.0,288.0,2003.0,201.0,157.17007692307692,137.47337362637364,141.85614652014624,150.76516483516488,ok,ok,ok,ok,28128.0,14899.0,144044.0,11588.0,2.7412935323383083,1.4328358208955223,9.965174129353233,1.0,1.243514915693904,1.1053826199740597,2.1851491569390404,1.0,1.005565785517004,0.9884496058666364,0.9922581786560295,1.0
neos-1171737,1879.32,7200.0,6810.44,3074.84,86066.0,395538.0,406623.0,123769.0,2389.7494564102562,10037.76408205128,10238.362328205134,6054.123056410256,ok,timelimit,ok,ok,6700281.0,30295691.0,28558578.0,13622067.0,0.6953760634730829,3.1957760020683694,3.2853380087097737,1.0,0.6124531580244031,2.3372362910231974,2.2109542148053056,1.0,0.4805344944088985,1.5647251960002302,1.5931622170940944,1.0
neos-1173026,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,18.70311466462711,14.656533343065737,18.7031147594494,14.656533343065737,ok,ok,ok,ok,493.0,493.0,493.0,493.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0039881291733557,1.0,1.0039881292668082,1.0
neos-1200887,17.97,18.26,18.11,18.53,4846.0,4846.0,4846.0,4846.0,29.72972972972973,35.13513513513514,27.83783783783784,46.48648648648649,ok,ok,ok,ok,97613.0,97613.0,97613.0,97613.0,1.0,1.0,1.0,1.0,0.9803715387311601,0.9905362776025237,0.9852786540483701,1.0,0.9839876033057852,0.9891528925619836,0.9821797520661159,1.0
neos-1208069,39.04,39.2,38.82,38.57,1150.0,1150.0,1150.0,1150.0,3900.0,3920.0000000000005,3879.9999999999995,3855.0,ok,ok,ok,ok,114270.0,114270.0,114270.0,114270.0,1.0,1.0,1.0,1.0,1.0096767551986823,1.012970969734404,1.005147210212065,1.0,1.0092687950566426,1.0133882595262615,1.0051493305870236,1.0
neos-1208135,36.76,36.97,36.04,35.93,1308.0,1308.0,1308.0,1308.0,3550.0,3570.0000000000005,3470.0000000000005,3460.0,ok,ok,ok,ok,127240.0,127240.0,127240.0,127240.0,1.0,1.0,1.0,1.0,1.01807097757457,1.0226431526235575,1.002394948835184,1.0,1.0201793721973094,1.0246636771300448,1.0022421524663676,1.0
neos-1211578,1.95,2.2,2.35,2.25,1430.0,1430.0,1430.0,1430.0,8.240712987012987,24.89283636363636,25.02270649350649,25.02270649350649,ok,ok,ok,ok,12836.0,12836.0,12836.0,12836.0,1.0,1.0,1.0,1.0,0.9755102040816326,0.9959183673469387,1.0081632653061223,1.0,0.9836276860988739,0.9998733002410118,1.0,1.0
neos-1215259,46.08,37.67,43.09,37.21,1626.0,1229.0,1494.0,1229.0,1407.8924236967932,1343.0990623632133,1364.6352936041117,1338.5726362349997,ok,ok,ok,ok,110889.0,88872.0,103082.0,88872.0,1.323026851098454,1.0,1.2156224572823433,1.0,1.1878839228976912,1.0097436983689896,1.1245498834992587,1.0,1.0296419219089963,1.001935550796276,1.0111446858503705,1.0
neos-1215891,74.2,74.97,73.98,74.61,1741.0,1741.0,1741.0,1741.0,740.7974481658692,760.7814992025518,770.7814992025518,740.7894736842105,ok,ok,ok,ok,165069.0,165069.0,165069.0,165069.0,1.0,1.0,1.0,1.0,0.9951542370878147,1.0042548162155773,0.9925540716227397,1.0,1.000004580956962,1.0114844591035068,1.0172289791337412,1.0
neos-1223462,259.2,258.79,258.53,256.5,651.0,651.0,651.0,651.0,25900.0,25900.0,25900.0,25600.0,ok,ok,ok,ok,526392.0,526392.0,526392.0,526392.0,1.0,1.0,1.0,1.0,1.0101313320825516,1.00859287054409,1.0076172607879923,1.0,1.0112781954887218,1.0112781954887218,1.0112781954887218,1.0
