Settings,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns
,Time,Time,Time,Time,Nodes,Nodes,Nodes,Nodes,PInt,PInt,PInt,PInt,Status,Status,Status,Status,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,NodesQ,NodesQ,NodesQ,NodesQ,TimeQ+10,TimeQ+10,TimeQ+10,TimeQ+10,PIntQ+1000,PIntQ+1000,PIntQ+1000,PIntQ+1000
ProblemName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns1111636,7200.0,7200.0,7200.0,7200.0,1.0,1.0,1.0,1.0,74578.15384615384,74554.9153846154,74570.14615384616,74579.83846153846,timelimit,timelimit,timelimit,timelimit,1787565.0,1807978.0,1805030.0,1805030.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999777107834721,0.9996702417280801,0.9998717606720312,1.0
ns1116954,7200.0,7200.0,7200.0,7200.0,75.0,79.0,74.0,79.0,720002.0,720003.0,720003.0,720002.0,timelimit,timelimit,timelimit,timelimit,984664.0,999054.0,983255.0,999054.0,0.9493670886075949,1.0,0.9367088607594937,1.0,1.0,1.0,1.0,1.0,1.0,1.0000013869587048,1.0000013869587048,1.0
ns1456591,7200.0,7200.0,7200.0,7200.0,280999.0,276501.0,280377.0,278977.0,244989.8814634598,246514.51657381028,245058.43100204578,245984.33963481453,timelimit,timelimit,timelimit,timelimit,12913139.0,12740885.0,12899848.0,12837930.0,1.0072479093258584,0.9911247163744682,1.005018334844808,1.0,1.0,1.0,1.0,1.0,0.9959735982741857,1.0021466014395068,0.9962511443675426,1.0
ns1631475,7200.0,7200.0,7200.0,7200.0,267.0,287.0,267.0,267.0,267598.18108974356,266851.3253205128,267815.21955128206,267706.594551282,timelimit,timelimit,timelimit,timelimit,2785804.0,3125673.0,2770168.0,2785807.0,1.0,1.0749063670411985,1.0,1.0,1.0,1.0,1.0,1.0,0.9995965359104063,0.9968170887945738,1.000404251336598,1.0
ns1663818,7194.36,7194.67,7194.21,7194.59,1.0,1.0,1.0,1.0,719436.0,719467.0,719421.0,719459.0,timelimit,timelimit,timelimit,timelimit,403761.0,407971.0,406597.0,401978.0,1.0,1.0,1.0,1.0,0.9999680759071646,1.0000111040322905,0.99994725584662,1.0,0.9999680759071647,1.0000111040322905,0.99994725584662,1.0
ns1685374,7200.0,7200.0,7200.0,7200.0,2539.0,2539.0,2539.0,2539.0,720001.0,720000.0,720001.0,720001.0,timelimit,timelimit,timelimit,timelimit,2739958.0,2750531.0,2766611.0,2760338.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986130393717,1.0,1.0
ns1696083,7200.0,7200.0,7200.0,7200.0,44493.0,44445.0,44207.0,44383.0,701702.7114395039,702220.3094075737,705076.0786383428,703518.3863306505,timelimit,timelimit,timelimit,timelimit,13276491.0,13264595.0,13200096.0,13226879.0,1.0024784264245319,1.0013969312574635,0.9960345177207489,1.0,1.0,1.0,1.0,1.0,0.997422814043785,0.998157497450368,1.0022110030595583,1.0
ns1778858,7200.0,7200.0,7200.0,7200.0,36999.0,36944.0,37215.0,36942.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,7082680.0,7076291.0,7122830.0,7075263.0,1.0015429592333929,1.00005413892047,1.007389962644145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ns1853823,7200.0,7200.0,7200.0,7200.0,1.0,1.0,1.0,1.0,699473.2424624834,699472.496898329,699472.9559456295,699473.6429657447,timelimit,timelimit,timelimit,timelimit,760537.0,760537.0,760537.0,760537.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999994282393557,0.9999983638678953,0.9999990192063297,1.0
ns1854840,7200.0,7200.0,7200.0,7200.0,1.0,1.0,1.0,1.0,683005.2902621723,683004.7752808989,683004.7752808989,683005.2902621723,timelimit,timelimit,timelimit,timelimit,1023952.0,1023952.0,1023952.0,1023952.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992471092245,0.9999992471092245,1.0
ns1856153,7200.0,7200.0,7200.0,7200.0,217.0,227.0,227.0,227.0,250967.74705946638,250897.250569644,250899.098496362,250904.98335229736,timelimit,timelimit,timelimit,timelimit,2779179.0,2844557.0,2837516.0,2844741.0,0.9559471365638766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002491562744562,0.9999693027801576,0.9999766385886574,1.0
ns1904248,7200.0,7200.0,7200.0,7200.0,74.0,71.0,75.0,75.0,109303.22348726398,109303.52617363296,109302.16554508927,109294.73525040403,timelimit,timelimit,timelimit,timelimit,1313984.0,1302905.0,1323571.0,1319305.0,0.9866666666666667,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0000769595832537,1.0000797039242986,1.0000673676279141,1.0
ns1905797,7200.0,7200.0,7200.0,7200.0,28599.0,28388.0,28297.0,28474.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,2920029.0,2911479.0,2905898.0,2913864.0,1.0043899697970078,0.9969797007796586,0.9937838027674369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ns1905800,7200.0,7200.0,7200.0,7200.0,630655.0,627195.0,628562.0,631877.0,720001.0,720000.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,18474519.0,18383772.0,18419449.0,18506568.0,0.9980660793160694,0.992590330080063,0.9947537258042309,1.0,1.0,1.0,1.0,1.0,1.000001386962552,1.0,1.000001386962552,1.0
ns2081729,7200.0,7200.0,7200.0,7200.0,3998933.0,4018796.0,4016146.0,4006057.0,720001.0,720007.0,720003.0,720003.0,timelimit,timelimit,timelimit,timelimit,41144701.0,41319469.0,41293053.0,41206729.0,0.998221692801675,1.0031799347837538,1.002518436457594,1.0,1.0,1.0,1.0,1.0,0.9999972260864379,1.0000055478271241,1.0,1.0
ns2124243,7200.0,7200.0,7200.0,7200.0,4247.0,4120.0,4237.0,4312.0,50742.94908463479,50871.87019985348,50743.62150295924,50641.62052716973,timelimit,timelimit,timelimit,timelimit,797041.0,778596.0,796195.0,806879.0,0.984925788497217,0.9554730983302412,0.9826066790352505,1.0,1.0,1.0,1.0,1.0,1.001962149065631,1.0044586066497005,1.0019751699258903,1.0
ns2137859,7200.0,7200.0,7200.0,7200.0,47648.0,47648.0,43351.0,47648.0,131841.1903338809,132196.53700246586,118770.12716472236,131599.78609369256,timelimit,timelimit,timelimit,timelimit,2242850.0,2242850.0,2018944.0,2242850.0,1.0,1.0,0.9098178307588985,1.0,1.0,1.0,1.0,1.0,1.001820547734653,1.0045003911872954,0.9032452516936567,1.0
ns4-pr3,7200.0,7200.0,7200.0,7200.0,701303.0,584473.0,610592.0,650922.0,124.27178682337666,65.27571111897896,102.24834359397266,103.05940927622765,timelimit,timelimit,timelimit,timelimit,29806686.0,30452253.0,32177556.0,30267226.0,1.0773994426367521,0.8979155720654702,0.9380417315745972,1.0,1.0,1.0,1.0,1.0,1.019230494177161,0.9657464522404642,0.9992647126025721,1.0
ns4-pr9,7200.0,7200.0,7200.0,7200.0,974686.0,1008223.0,1198242.0,1145733.0,28.210298313322134,35.01017716311544,18.011583058240774,43.88331466527863,timelimit,timelimit,timelimit,timelimit,36918244.0,32213342.0,33552461.0,35470860.0,0.8507095457667712,0.879980763406483,1.0458300494094175,1.0,1.0,1.0,1.0,1.0,0.9849858541354478,0.9914998761092293,0.9752158778250674,1.0
ns894236,7200.0,7200.0,7200.0,7200.0,16492.0,16121.0,16502.0,16505.0,173111.11111111112,175516.66666666666,173011.11111111112,172711.11111111112,timelimit,timelimit,timelimit,timelimit,20748623.0,20282841.0,20784333.0,20794069.0,0.9992123598909421,0.9767343229324447,0.9998182368979097,1.0,1.0,1.0,1.0,1.0,1.0023026736599718,1.0161506971984136,1.001727005244979,1.0
ns894786,7200.0,7200.0,7200.0,7200.0,2196.0,2196.0,2194.0,2202.0,181800.0,181500.0,182000.0,180400.0,timelimit,timelimit,timelimit,timelimit,5556616.0,5556926.0,5548793.0,5582440.0,0.997275204359673,0.997275204359673,0.9963669391462306,1.0,1.0,1.0,1.0,1.0,1.007717750826902,1.00606394707828,1.0088202866593163,1.0
ns894788,7200.0,7200.0,7200.0,7200.0,327342.0,328607.0,327237.0,327564.0,720001.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,106705072.0,107207654.0,106657549.0,106807261.0,0.9993222698465033,1.0031841105860229,0.9990017218009305,1.0,1.0,1.0,1.0,1.0,1.000001386962552,1.0,1.0,1.0
ns903616,7200.0,7200.0,7200.0,7200.0,1421.0,1419.0,1419.0,1420.0,720001.0,720000.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,7608128.0,7585863.0,7585863.0,7600685.0,1.0007042253521128,0.9992957746478873,0.9992957746478873,1.0,1.0,1.0,1.0,1.0,1.000001386962552,1.0,1.000001386962552,1.0
ns930473,7200.0,7200.0,7200.0,7200.0,123.0,126.0,127.0,127.0,89398.87143247413,89559.0496520511,89456.886669772,89424.92123155303,timelimit,timelimit,timelimit,timelimit,4831599.0,4895210.0,4911984.0,4921458.0,0.968503937007874,0.9921259842519685,1.0,1.0,1.0,1.0,1.0,1.0,0.999711917923465,1.001483312550028,1.0003535025276618,1.0
nsr8k,7200.0,7200.0,7200.0,7200.0,274.0,263.0,244.0,381.0,522791.47659850237,523586.8428561483,404721.97905911587,511789.4655394277,timelimit,timelimit,timelimit,timelimit,766038.0,731239.0,946743.0,1136988.0,0.7191601049868767,0.6902887139107612,0.6404199475065617,1.0,1.0,1.0,1.0,1.0,1.0214552205114065,1.0230062786182832,0.7912057605011787,1.0
nu120-pr3,7200.0,7200.0,7200.0,7200.0,160499.0,160500.0,161471.0,161019.0,36343.318905843924,36350.56366518731,36189.65991684414,36229.21228569245,timelimit,timelimit,timelimit,timelimit,22248837.0,22249015.0,22423486.0,22350242.0,0.996770567448562,0.9967767778957762,1.0028071221408654,1.0,1.0,1.0,1.0,1.0,1.0030649754089835,1.0032595741903865,0.9989375985571548,1.0
nu60-pr9,7200.0,7200.0,7200.0,7200.0,209574.0,227133.0,209789.0,208294.0,2970.098431418005,1428.013171483396,2977.6261013300827,2993.822188375242,timelimit,timelimit,timelimit,timelimit,30015969.0,31071371.0,30038132.0,29822209.0,1.006145160206247,1.090444275879286,1.00717735508464,1.0,1.0,1.0,1.0,1.0,0.9940598865351868,0.6079422310163375,0.9959447150420715,1.0
opm2-z10-s2,7200.0,7200.0,7200.0,7200.0,554.0,399.0,402.0,558.0,127517.67758528942,98440.41748950511,98335.5064743097,127028.53526872821,timelimit,timelimit,timelimit,timelimit,188588.0,198334.0,198685.0,189086.0,0.992831541218638,0.7150537634408602,0.7204301075268817,1.0,1.0,1.0,1.0,1.0,1.003820572621053,0.7767051093788001,0.7758856747506119,1.0
opm2-z11-s8,7200.0,7200.0,7200.0,7200.0,200.0,204.0,200.0,200.0,91205.92197309417,90792.95515695067,91405.33632286996,91294.61883408071,timelimit,timelimit,timelimit,timelimit,103680.0,104530.0,103680.0,103680.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,0.9990389812308993,0.9945645403440921,1.0011996093617146,1.0
opm2-z12-s14,7200.0,7200.0,7200.0,7200.0,42.0,42.0,42.0,42.0,180837.48115599385,181324.06573237313,181287.18200059104,181653.02596008772,timelimit,timelimit,timelimit,timelimit,143198.0,142552.0,142660.0,141909.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9955350052384455,0.9981989883497113,0.9979970550305768,1.0
opm2-z12-s7,7200.0,7200.0,7200.0,7200.0,111.0,111.0,112.0,111.0,281121.7095582624,281300.38312421774,280743.4691821595,281373.52214793785,timelimit,timelimit,timelimit,timelimit,162958.0,161597.0,164394.0,161136.0,1.0,1.0,1.009009009009009,1.0,1.0,1.0,1.0,1.0,0.9991082287469448,0.9997409848375167,0.9977687250525981,1.0
p100x588b,7200.0,7200.0,7200.0,7200.0,446177.0,454549.0,452431.0,455940.0,6992.799505173962,12269.786928788915,13681.62512782,12264.72002160033,timelimit,timelimit,timelimit,timelimit,21191925.0,22456223.0,19902179.0,22526708.0,0.9785870947931745,0.99694915997719,0.9923038119050752,1.0,1.0,1.0,1.0,1.0,0.6025607394772337,1.000381983726783,1.1068175659880024,1.0
p2m2p1m1p0n100,7200.0,7200.0,7200.0,7200.0,40021455.0,40514996.0,40500490.0,40657645.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,26738320.0,27070457.0,27061183.0,27159784.0,0.984352512301192,0.996491459355307,0.9961346752867757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
p6b,7200.0,7200.0,7199.99,7200.0,168549.0,167912.0,168386.0,167479.0,1687.3015873015872,1690.7936507936506,1686.9841269841268,1694.4444444444443,timelimit,timelimit,timelimit,timelimit,11382499.0,11339755.0,11372372.0,11312861.0,1.0063888606929825,1.0025853987664124,1.0054156043444253,1.0,1.0,1.0,0.999998613037448,1.0,0.9973490427098676,0.9986450662739322,0.9972312223858615,1.0
p80x400b,7200.0,7200.0,7200.0,7200.0,1201718.0,954714.0,1012266.0,1057019.0,720000.0,720027.0,720001.0,720001.0,timelimit,timelimit,timelimit,timelimit,26868044.0,24730236.0,26200801.0,25758068.0,1.1368934711675003,0.9032136603031734,0.9576611205664232,1.0,1.0,1.0,1.0,1.0,0.9999986130393717,1.000036060976337,1.0,1.0
pb-simp-nonunif,7200.0,7200.0,7200.0,7200.0,2610.0,2610.0,2610.0,2610.0,346806.0193852803,346973.36177793355,346826.1861549238,346752.97699277406,timelimit,timelimit,timelimit,timelimit,741960.0,741960.0,741960.0,741960.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000152528938688,1.0006337394637574,1.0002105205907448,1.0
pigeon-12,7200.0,7200.0,7200.0,7200.0,5635720.0,5574301.0,5492081.0,5645391.0,263.6363636363636,270.90909090909093,296.3636363636364,270.0,timelimit,timelimit,timelimit,timelimit,42972041.0,42032238.0,43220023.0,40815858.0,0.9982869211361977,0.9874074266955114,0.972843333614979,1.0,1.0,1.0,1.0,1.0,0.994989262705798,1.0007158196134576,1.020758768790265,1.0
pigeon-13,7200.0,7200.0,7200.0,7200.0,4650844.0,4659498.0,4657123.0,4659469.0,210.0,210.0,210.0,210.0,timelimit,timelimit,timelimit,timelimit,33448029.0,33509092.0,33490021.0,33508807.0,0.9981489307043356,1.0000062238851681,0.9994965091515793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pigeon-19,7200.0,7200.0,7200.0,7200.0,1915730.0,1408105.0,1817543.0,1927724.0,846.6666666666667,836.1111111111111,914.4444444444443,940.0,timelimit,timelimit,timelimit,timelimit,12308344.0,8049837.0,10696996.0,12291081.0,0.9937781549640924,0.7304494834322756,0.9428439963397249,1.0,1.0,1.0,1.0,1.0,0.9518900343642612,0.9464490263459335,0.9868270332187857,1.0
probportfolio,7200.0,7200.0,7200.0,7200.0,1620083.0,1665868.0,1574068.0,1666408.0,65404.83339756871,60347.8496671406,59264.9881795478,60345.286048837595,timelimit,timelimit,timelimit,timelimit,44022485.0,46011197.0,42848162.0,46025820.0,0.9722006855463968,0.9996759497073946,0.9445873999644745,1.0,1.0,1.0,1.0,1.0,1.0824765466853177,1.0000417899804228,0.9823898796652483,1.0
protfold,7200.0,7200.0,7200.0,7200.0,82187.0,114933.0,68632.0,68709.0,144898.06451612903,111178.70967741935,129452.90322580645,129346.45161290324,timelimit,timelimit,timelimit,timelimit,49867979.0,47446923.0,45944765.0,45993960.0,1.1961606194239474,1.6727502947212156,0.9988793316741621,1.0,1.0,1.0,1.0,1.0,1.1193098293876862,0.8606195894811345,1.0008166820928839,1.0
queens-30,7200.0,7200.0,7200.0,7200.0,18358.0,18433.0,17800.0,18340.0,23031.5,22984.775,23114.1,23001.525,timelimit,timelimit,timelimit,timelimit,1270290.0,1274595.0,1237969.0,1269100.0,1.0009814612868049,1.005070883315158,0.9705561613958561,1.0,1.0,1.0,1.0,1.0,1.0012488789774816,0.9993021276773039,1.004690326968807,1.0
r80x800,7200.0,7200.0,7200.0,7200.0,736702.0,629446.0,655453.0,637812.0,226.61025084725105,322.80987907092316,428.0004047905815,442.1275777271318,timelimit,timelimit,timelimit,timelimit,35410638.0,34600176.0,33755928.0,34854162.0,1.155045687443949,0.9868832822210933,1.0276586204085216,1.0,1.0,1.0,1.0,1.0,0.8505559908787355,0.9172627300808855,0.9902039367704103,1.0
rail02,7200.0,7200.0,7200.0,7200.0,42.0,42.0,41.0,42.0,254303.601437765,254888.810105762,256165.89754452478,253206.6976507857,timelimit,timelimit,timelimit,timelimit,926399.0,926399.0,926399.0,926399.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0043150074215832,1.006617105176698,1.0116409202475234,1.0
rail03,7199.6,7199.5,7199.18,7199.66,1.0,1.0,1.0,1.0,719960.0,719950.0,719918.0,719966.0,timelimit,timelimit,timelimit,timelimit,555740.0,555740.0,555740.0,555740.0,1.0,1.0,1.0,1.0,0.9999916778322419,0.9999778075526446,0.999933422657934,1.0,0.9999916778322417,0.9999778075526446,0.999933422657934,1.0
ramos3,7200.0,7200.0,7200.0,7200.0,399.0,401.0,389.0,405.0,116040.67922585375,116041.64616800251,116042.61311015127,116040.51806882895,timelimit,timelimit,timelimit,timelimit,1046804.0,1049003.0,1024045.0,1060865.0,0.9851851851851852,0.9901234567901235,0.9604938271604938,1.0,1.0,1.0,1.0,1.0,1.000001376933625,1.0000096385353736,1.0000179001371226,1.0
rd-rplusc-21,7200.0,7200.0,7200.0,7200.0,363724.0,363957.0,365491.0,363706.0,14234.558106563936,14239.33460498207,14234.479770984379,14238.455431014756,timelimit,timelimit,timelimit,timelimit,2606912.0,2607829.0,2613804.0,2606895.0,1.000049490522565,1.0006901178424332,1.0049078101543554,1.0,1.0,1.0,1.0,1.0,0.9997442441283854,1.0000576944278436,0.9997391034774898,1.0
reblock354,7200.0,7200.0,7200.0,7200.0,245315.0,247253.0,277077.0,288037.0,5343.741910973638,4887.603521696516,5108.105329972887,5595.348221993101,timelimit,timelimit,timelimit,timelimit,8330485.0,7584248.0,8568786.0,8464836.0,0.851678777379295,0.8584070796460177,0.9619493328982041,1.0,1.0,1.0,1.0,1.0,0.9618509436423013,0.8926903210452918,0.9261232499604137,1.0
reblock420,7200.0,7200.0,7200.0,7200.0,33185.0,33172.0,33171.0,33251.0,59083.71187724825,59189.07836048769,59280.656466912464,58774.52241370586,timelimit,timelimit,timelimit,timelimit,1079505.0,1078221.0,1078182.0,1084300.0,0.998015097290307,0.9976241316050645,0.9975940573215843,1.0,1.0,1.0,1.0,1.0,1.0051725961338922,1.0069353284650715,1.0084673876556234,1.0
rlp1,7200.0,7200.0,7200.0,7200.0,26456920.0,26452203.0,26369944.0,26514746.0,3.75,4.230769230769231,4.230769230769231,3.1818181818181817,timelimit,timelimit,timelimit,timelimit,72078398.0,72067035.0,71833299.0,72224275.0,0.9978191003602297,0.9976411993537483,0.9945388124781583,1.0,1.0,1.0,1.0,1.0,1.0005663797009516,1.0010456240632952,1.0010456240632952,1.0
rmatr200-p10,7200.0,7200.0,7200.0,7200.0,3002.0,2718.0,2914.0,3151.0,24021.292587015407,32303.79799503356,26471.629452709574,21642.853601344257,timelimit,timelimit,timelimit,timelimit,1910779.0,1957535.0,1976428.0,1986940.0,0.9527134243097429,0.8625833068867026,0.9247857822913361,1.0,1.0,1.0,1.0,1.0,1.105041485828003,1.4708304254131812,1.2132582728476697,1.0
rmatr200-p20,7200.0,7200.0,7200.0,7200.0,11680.0,10585.0,9636.0,11611.0,15004.51999522304,12387.864382070133,19570.556897016515,15010.324903719611,timelimit,timelimit,timelimit,timelimit,2821878.0,2494274.0,2165539.0,2810234.0,1.0059426405994316,0.9116355180432348,0.829902678494531,1.0,1.0,1.0,1.0,1.0,0.9996374271895493,0.8362019173614513,1.284830696486206,1.0
rmatr200-p5,7200.0,7200.0,7200.0,7200.0,3413.0,3431.0,3814.0,4504.0,15221.661817850514,7108.192449931936,19623.522333150322,16545.94309818912,timelimit,timelimit,timelimit,timelimit,1925866.0,1840080.0,2065388.0,2288994.0,0.7577708703374778,0.7617673179396093,0.8468028419182948,1.0,1.0,1.0,1.0,1.0,0.9245249301831326,0.46211209078688764,1.175401186344827,1.0
rmine10,7200.0,7200.0,7200.0,7200.0,37281.0,37151.0,37148.0,37172.0,21534.96966788314,21454.76657717838,21536.52441919293,21534.372703948047,timelimit,timelimit,timelimit,timelimit,1785118.0,1778477.0,1778442.0,1779299.0,1.002932314645432,0.9994350586462929,0.9993543527386205,1.0,1.0,1.0,1.0,1.0,1.000026491260393,0.9964673466701063,1.0000954859171431,1.0
rmine14,7200.0,7200.0,7200.0,7200.0,1.0,1.0,1.0,1.0,605761.3606266945,605742.9684236583,605763.9489312489,605727.5177433938,timelimit,timelimit,timelimit,timelimit,150067.0,150067.0,150067.0,150067.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000557793775806,1.0000254655999814,1.0000600453857615,1.0
rmine21,7198.76,7198.49,7198.48,7198.47,1.0,1.0,1.0,1.0,368578.4351714766,368618.9948507097,368458.9370232239,368352.07579355955,timelimit,timelimit,timelimit,timelimit,720040.0,720753.0,719989.0,720735.0,1.0,1.0,1.0,1.0,1.000040230451122,1.0000027745138704,1.000001387256935,1.0,1.0006128553018978,1.0007226683553265,1.0002893207772956,1.0
rmine25,7196.4,7196.57,7197.12,7196.98,1.0,1.0,1.0,1.0,673407.231125469,673476.794599087,673450.6021178762,673406.8956745137,timelimit,timelimit,timelimit,timelimit,899667.0,898644.0,899323.0,899610.0,1.0,1.0,1.0,1.0,0.9999195224629457,0.999943110706565,1.0000194256123924,1.0,1.0000004974014316,1.00010364503243,1.0000648072308318,1.0
rocII-7-11,7200.0,7200.0,7200.0,7200.0,65401.0,65597.0,65707.0,65744.0,259279.57118954405,259269.16832040728,259138.6534971791,259070.19667951827,timelimit,timelimit,timelimit,timelimit,1613623.0,1618624.0,1620966.0,1621907.0,0.994782793867121,0.9977640545144804,0.9994372110002434,1.0,1.0,1.0,1.0,1.0,1.0008050692186148,1.000765068983026,1.0002632243853193,1.0
rocII-9-11,7200.0,7200.0,7200.0,7200.0,36727.0,36727.0,36393.0,36727.0,328847.35458220885,328876.33873295714,331902.01813816547,327922.1461247415,timelimit,timelimit,timelimit,timelimit,988482.0,988482.0,978914.0,988482.0,1.0,1.0,0.9909058730634138,1.0,1.0,1.0,1.0,1.0,1.0028128493881237,1.002900967962959,1.0120997386777193,1.0
rococoB10-011000,7200.0,7200.0,7200.0,7200.0,358064.0,359495.0,350865.0,357981.0,5170.725115047607,5157.348754666743,5246.369905581732,5164.663169165362,timelimit,timelimit,timelimit,timelimit,38439609.0,38620667.0,37566041.0,38429134.0,1.0002318558806194,1.0042292747380448,0.9801218500423207,1.0,1.0,1.0,1.0,1.0,1.0009833377292316,0.9988134932440097,1.0132540471675815,1.0
rococoC11-011100,7200.0,7200.0,7200.0,7200.0,170492.0,171241.0,168245.0,170381.0,21247.329622950296,21147.36726497051,21535.981134441616,21251.25965301193,timelimit,timelimit,timelimit,timelimit,27737077.0,27866581.0,27335975.0,27719567.0,1.0006514810923752,1.0050475111661512,0.9874633908710478,1.0,1.0,1.0,1.0,1.0,0.9998233794345615,0.995330943521332,1.0127957466619715,1.0
rococoC12-111000,7200.0,7200.0,7200.0,7200.0,46465.0,36984.0,38787.0,37037.0,49406.8361197113,55329.72225930306,47670.23591438012,55327.70176809981,timelimit,timelimit,timelimit,timelimit,15537933.0,13324354.0,12347705.0,13339496.0,1.2545562545562545,0.9985689985689986,1.0472500472500472,1.0,1.0,1.0,1.0,1.0,0.8948853679000678,1.0000358702936536,0.864055063257412,1.0
rvb-sub,7200.0,7200.0,7200.0,7200.0,46852.0,56598.0,47151.0,47904.0,151880.59520934985,398547.02467918146,151890.56638628436,151580.25224804715,timelimit,timelimit,timelimit,timelimit,1428898.0,1479468.0,1433682.0,1439064.0,0.9780394121576487,1.181487975951904,0.9842810621242485,1.0,1.0,1.0,1.0,1.0,1.0019684261683774,2.618602465210534,1.0020337765449014,1.0
satellites2-60-fs,7200.0,7200.0,7200.0,7200.0,971.0,982.0,988.0,972.0,720000.0,720001.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,4758201.0,4781639.0,4792147.0,4766767.0,0.9989711934156379,1.0102880658436213,1.0164609053497942,1.0,1.0,1.0,1.0,1.0,1.0,1.000001386962552,1.000001386962552,1.0
sct1,7200.0,7200.0,7200.0,7200.0,18190.0,45707.0,23802.0,46506.0,69014.26628732569,54243.924956976014,80532.60701228555,53582.848590349735,timelimit,timelimit,timelimit,timelimit,3656531.0,4653747.0,6002142.0,4747082.0,0.3911323270115684,0.9828194211499591,0.511804928396336,1.0,1.0,1.0,1.0,1.0,1.2827155067114662,1.0121114303063903,1.4937404169613189,1.0
sct32,7200.0,7200.0,7200.0,7200.0,365915.0,375331.0,375737.0,378371.0,272299.67248796765,271956.0954129586,272110.02834975475,270994.1231111515,timelimit,timelimit,timelimit,timelimit,16997086.0,17427977.0,17448305.0,17589194.0,0.9670799294871965,0.9919655576140878,0.9930385785379958,1.0,1.0,1.0,1.0,1.0,1.0047999175933762,1.0035367392898191,1.004102681432375,1.0
sct5,7200.0,7200.0,7200.0,7200.0,9160.0,25651.0,7092.0,25842.0,21923.877620830783,19130.751029567084,53153.48129811606,18950.6084277843,timelimit,timelimit,timelimit,timelimit,18269013.0,11653347.0,18133309.0,11666827.0,0.3544617289683461,0.9926089311972758,0.2744369630833527,1.0,1.0,1.0,1.0,1.0,1.1490315046685868,1.0090294289738004,2.7143774333568182,1.0
set3-10,7200.0,7200.0,7200.0,7200.0,323783.0,229414.0,274530.0,295387.0,147326.8179277883,69623.19585293194,120736.40135875455,69540.86454312125,timelimit,timelimit,timelimit,timelimit,16497683.0,18610583.0,17628933.0,17802565.0,1.0961315156049523,0.7766557092898468,0.9293909346044342,1.0,1.0,1.0,1.0,1.0,2.102707684240486,1.0011671434755434,1.7257571500890487,1.0
set3-15,7200.0,7200.0,7200.0,7200.0,318401.0,269073.0,316422.0,295379.0,109637.73356381152,73576.75479734513,68668.71713008729,101371.35245981356,timelimit,timelimit,timelimit,timelimit,17415131.0,17925174.0,17327247.0,16967943.0,1.07794054418222,0.9109415361281608,1.0712406772316245,1.0,1.0,1.0,1.0,1.0,1.080748968391748,0.7284924249351952,0.6805489568718566,1.0
set3-20,7200.0,7200.0,7200.0,7200.0,318181.0,263460.0,311542.0,282255.0,64191.8258309216,66692.49701236308,97008.38348228717,86168.52624569458,timelimit,timelimit,timelimit,timelimit,17418381.0,19079062.0,17687458.0,18734049.0,1.127282067633877,0.9334112770367221,1.1037607836885086,1.0,1.0,1.0,1.0,1.0,0.7478826204675171,0.7765703967687138,1.1243551738621713,1.0
seymour,7200.0,7200.0,7200.0,7200.0,97248.0,101717.0,101422.0,99091.0,1588.1247046109752,1438.0953351843464,1742.3991429718021,1263.8331367272679,timelimit,timelimit,timelimit,timelimit,11597141.0,11403259.0,11699475.0,11547841.0,0.9814009344945555,1.0265008931184467,1.0235238316295123,1.0,1.0,1.0,1.0,1.0,1.143248882889188,1.0769766091104234,1.2113963253212108,1.0
